car_id,model,price,depreciation,mileage,road_tax,deregistration_value,coe,curb_weight,power,car_features,car_accessories,descriptions,age_of_car,years_since_launch,trasmission_Auto,trasmission_Manual,number_of_owner_More than 6,type_Hatchback,type_Luxury Sedan,type_MPV,type_Mid-Sized Sedan,type_SUV,type_Sports Car,type_Stationwagon,type_Truck,type_Van
1566,Volkswagen Touran 1.4A TSI ,42800.0,12900.0,138000.0,744.0,14549.0,22636.0,1536.0,103.0,"Features Powerful 1.4L 4 cylinder inline TSI twin charged engine, mated with a 7 speed DSG auto transmisson producing 220nm torque, 138bhp. View specs of the Volkswagen Touran (2010-2016)Features 1.4l twincharged TSI engine, producing a healthy 138bhp & 220nm torque, paired to a smooth and quick 7-speed DSG transmission, auto headlight, ABS etc View specs of the Volkswagen Touran (2010-2016)Features Powerful 1.4L 4 cylinders inline TSI twin charged engine, mated with a 7 speed DSG auto transmission producing 220nm torque, 138bhp. View specs of the Volkswagen Touran (2010-2016)","Accessories Leather seat, foldable rear seats, climatic aircon system, sport rim, auto headlight, factory fitted audio system.Accessories Multi zone aircon, knockdown rear seats, cruise control, electric folding side mirrors, rain sensing wipers.Accessories Black leather seats, knockdown rear seats, multi zone aircon with climate control, original sports rims, auto headlight, steering controls.","Description New gearbox clutch and MU worth $4000+, many wear and tear parts replaced! SG Carmart Premium Dealer 2023 Award Winner! Full loan Available, Lowest Bank & In-House Interest Rates, In House Warranty Provided, Perfect Car Condition With No Repairs Needed! All Vehicles Undergone Workshop 120 Point Inspection Check to be Certified Road Worthy. High Trade In Value!Description Well maintained unit, tonnes of wear and tear replaced by OCD owner, no expenses spared. Trade ins welcomed, flexible loan/finance packages available. Contact us now to find out more! Viewings based on appointment only!Description New 6 months road tax. Original stock condition. Well maintained. Wear and tear timely replaced. Healthy engine and gearbox. Bank and in house loan available. Call now to arrange a viewing.",11.849002711763031,12.0,1,0,0,0,0,1,0,0,0,0,0,0
1567,Volkswagen Touran 1.4A TSI Comfortline EQP Sunroof,122800.0,15920.0,24000.0,624.0,46641.0,37109.0,1288.0,110.0,"Features 1.4L turbocharged TSI engine, 7 speed DSG transmission, producing 147bhp, ABS, cruise control, multi function steering, Sunroof, keyless entry/start.","Accessories LED headlights/DRL. Keyless entry/push start. Factory fitted audio system, Android Auto/Apple CarPlay, Bluetooth, sports rims, reverse sensors/camera.","Description Low mileage. Agent maintained. Up to 5 years warranty with vw. Perfect 7 seater, huge legroom and space to accommodate families. High loan welcome. Excellent fuel effiency. Very well maintained! Contact us now for a viewing!",3.2407835336808413,4.0,1,0,0,0,0,1,0,0,0,0,0,0
1568,Volkswagen Touran 1.4A TSI Comfortline Sunroof,94650.0,16635.0,66500.0,624.0,38600.5,47402.0,1288.0,110.0,Features Efficient 1.4L TSI engine with responsive DSG 7 speed auto transmission. Low fuel consumption and high performance! Horsepower 138bhp. View specs of the Volkswagen Touran (2010-2016)Features 1.4L 4 cylinder in-line 16 valve TSI turbocharged. 7 speed (a) DSG producing 148bp and 250nm of torque. 8.9s (0-100 km/h). 209 km/h top speed.,"Accessories Multi function steering wheel, knockdown rear seats, cruise control, 16'' rims, rear aircon, side mirror indicators, front assist, leather seats.Accessories LED headlights and DRL. Auto head lights. Electric folding side mirrors. Multi function steering wheel. Multi-zone aircon. Sunroof. Electric tailgate.","Description 1 owner unit! Comes with 1 free servicing upon purchase! Well maintained in excellent condition! One of the most popular mid size MPV with huge Panoramic Sunroof! Multiple seating configurations with spacious cabin, yet fuel efficient at the same time! Special promo bank rates and flexible in-house loan options all available! Call today to arrange for a viewing and find out more!Description Buy with confidence. Trade in accepted. STA/workshop checks welcome. Flexible loan scheme. Competitive interest rates!",5.0955780542287865,5.5,1,0,0,0,0,1,0,0,0,0,0,0
1569,Volkswagen Touran Diesel 1.6A TDI,35800.0,13950.0,110500.0,1182.0,21405.0,61410.0,1601.0,77.0,Features Efficient 1.6l 4 cylinder inline 16 valve diesel TDI-turbocharged engine. 7 speed auto DSG. Cruise/traction control. 7x airbags. Fold flat rear seat. View specs of the Volkswagen Touran Sport (2008-2009),Accessories Multi-function steering. Reverse camera. Auto-headlights. Removable rear seats. Full leather. Sports rims.,"Description One of the best cost efficient and spacious 7 seater MPV. Recommended for family users, 100% full loan available, high trade-in value, in house and bank loan available, warranty provided with assurance, contact our sales representatives today!",8.109276684365772,9.0,1,0,0,0,0,1,0,0,0,0,0,0
1570,Volkswagen Touran Diesel 1.6A TDI Comfort,87388.0,16950.0,78100.0,1182.0,32088.0,41761.0,1560.0,85.0,"Features 4 cylinder inline 16 valve tdi turbocharged engine, 7 speed auto DSG, cruise control, 7 x airbags, keyless entry/engine start, LED headlights. View specs of the Volkswagen Touran Diesel (2017-2017)","Accessories Factory fitted infotainment system, Apple CarPlay, Bluetooth, reverse camera/sensors, Panoramic Sunroof, knockdown rear seats.","Description A premium MPV that combines a stylish look and a lively performance with a 1.6 turbo power plant, modern looking interior dash and a spacious cabin with excellent fuel efficiency, a refine drive with a sense of sportiness, low mileage clocked by one single owner throughout, full loan and high trade in welcome, immediate transfer of ownership on the spot, drop us a call for a viewing now.",5.443523259708239,6.0,1,0,0,0,0,1,0,0,0,0,0,0
1571,Volkswagen Touran Diesel 1.6A TDI Sunroof,45800.0,14830.0,150000.0,1182.0,26354.0,55889.0,1601.0,77.0,Features Efficient 1.6L 4 Cylinders Inline 16 Valve Diesel TDI Turbocharged Engine. 7 Speed Auto DSG. Cruise/traction Control. 7x Airbags. Fold Flat Rear Seat. View specs of the Volkswagen Touran Diesel (2014-2015),Accessories Panoramic Roof. ISOFIX. Multi Function Steering. Reverse Camera And Sensors. Auto Headlights. Full Leather. Sports Rims.,Description Best Unit In The Market With Lowest Depreciation! Flawless Super Rare And Beautiful Continental Volkswagen Touran MPV 7s Full Luxury Sky View In Showroom Condition! Great Fuel Consumption Diesel Well Maintain By Meticulous Owner! No Need Repair Ready Drive Off! Bank Or In House Financing Available. Hassle Free And Fast Approval. Hurry! Call Us Today For An Appointment For Viewing Now!,7.717495862447964,8.0,1,0,0,0,0,1,0,0,0,0,0,0
1572,Volkswagen Touran Sport 1.4A TSI ,58800.0,10830.0,120000.0,930.0,18569.0,34197.0,1568.0,125.0,"Features 4 cylinders inline 16 valves turbocharged engine producing 167Bhp, 240nm torque. 6 speed DSG transmission. View specs of the Volkswagen Touran (2005-2008)","Accessories Leather seats, foldable rear seats, climatic aircon system, auto headlights. Sports rims.",Description Comfortable 7 seater MPV. High loan available. Engine/gearbox/aircon all in good condition! Buy with confidence! In house loan or bank loan available! Fast and easy loan approval! Vehicles checked by authorised workshop. Peace of mind!,14.602427369297278,15.0,1,0,0,0,0,1,0,0,0,0,0,0
1573,Volvo C30 2.0A ,86800.0,11050.0,67000.0,1576.0,33503.0,42683.0,1373.0,107.0,"Features 2.0 Hatch with sport rims, Bluetooth, rear sensors, elextric seats on both sides. View specs of the Volvo C30 (2007-2009)",Accessories Stock edition - Gorgeous funky hatch turns eyes wherever it goes.,"Description C30 Glass boot, sporty and Zippy 2.0L with extraordinarily low mileage. Perfect couples' car or/ and A to B vehicle if you want a no fuss, low Maintenace transport option. Price if even lower than the COE today!",12.166810930941114,13.0,1,0,0,0,0,0,0,0,1,0,0,0
1574,Volvo S60 Diesel D4,52888.0,14560.0,155000.0,1764.0,25974.0,47604.0,1615.0,140.0,"Features 2.0L 4 cylinder inline 16-valve twin turbocharged, 187Bhp, 8-speed (A) geartronic, HSA, 4 airbags, cruise CTL, LED DRL, auto headlight, rain sensors. View specs of the Volvo S60 (2014-2019)","Accessories Driver electric memory seat factory audio system, reverse sensor, keyless entry/engine start.",Description 18 months in house warranty. Flexible loan scheme with high approval rate! Trade in for your used vehicle. Contact us now to arrange a non obligated viewing!,7.103797232310979,8.0,1,0,0,0,1,0,0,0,0,0,0,0
1575,Volvo S60 Mild Hybrid B4 2.0A R-Design,219999.0,20300.0,4000.0,1176.0,114005.0,110524.0,1689.0,145.0,"Features 194Bhp, 300Nm, 4 cylinder inline 16 valve turbocharged mild-hybrid, 0 to 100km/h at 7.9s, 8 speed automatic transmission, city safety w/auto braking. View specs of the Volvo S60 Mild Hybrid (2021)","Accessories 18"" rims, keyless entry/start, Apple CarPlay/Andriod Auto, 12.3"" digital display, Nappa leather, high-performance sound. Handsfree tailgate opening.","Description City safety with pedestrian/cyclist detection with auto brake, WIPS, SIPS, reverse camera, front and rear sensors, LED headlights and DRL, lane keeping aid, ACC with pilot assist, rear aircon, wireless phone charging, voice command, power child lock, drive mode with adjustable steering wheel force, superb fuel-efficient (6.4l/100km), well maintained management unit. Viewing by appointment only.",0.20516709532467656,2.0,1,0,0,0,1,0,0,0,0,0,0,0
1576,Volvo S60 T2,76800.0,15920.0,88000.0,684.0,36994.0,48401.0,1589.0,90.0,"Features 1.5L inline 4 cylinders turbocharged engine, 6 speed auto transmission, ABS, SRS airbags, TC, paddle shifters, cruise control. View specs of the Volvo S60 (2014-2019)","Accessories Keyless-entry, electric seats, Bluetooth, navigation, cruise control, auto climate control, knockdown rear seats, auto headlamps, reverse sensors.","Description Lowest in the market! Well taken care, seldom drive. Sheltered parking. Low genuine mileage 82k km. Powerful engine, fuel efficient, low consumption. Tip top condition interior and exterior like new. Low depreciation. Can transfer immediately. Viewing by appointment only. WhatsApp for appointment.",6.090098602173992,6.0,1,0,0,0,1,0,0,0,0,0,0,0
1577,Volvo S60 T4 Momentum,138800.0,17030.0,64000.0,1176.0,52236.0,32500.0,1605.0,140.0,"Features Responsive 2L 4 cylinder turbocharged engine coupled with 8 speed automatic gearbox, producing 187bhp with 300nm of torque! Fuel economy of 13.9km/l. View specs of the Volvo S60 (2019-2021)","Accessories Electric memory seats, 12.3"" adaptive digital display with Apple CarPlay/Android Auto, reverse camera, keyless/start-stop, adaptive cruise control.","Description Best priced in the market. 1 owner. Fully serviced at Wearnes with records and ongoing Wearnes warranty! Recent Servicing Done At Wearnes Too! Well maintained by previous owner, trade in welcome and flexible loan package available with high approval rate! Hurry up, make an appointment to view and test drive it!",3.057221889845225,4.0,1,0,0,0,1,0,0,0,0,0,0,0
1578,Volvo S60 T4 R-Design,149000.0,18910.0,50000.0,1176.0,58648.0,36502.0,1605.0,140.0,"Features Responsive 2.0liter 4 cylinder inline turbocharged engine,8spd auto,187 Bhp, multi steering control, keyless entry/start, paddle shifters View specs of the Volvo S60 (2019-2021)Features Keyless entry/start, Bluetooth, electric seats, lane keep assist, city safety, adaptive cruise control, reverse camera, CarPlay/Android Auto, Sunroof. View specs of the Volvo S60 (2019-2021)Features High Specifications R design with Sports Chassis, Premium Interior Lights, 2 x Electric Leather Seats with lumbar, paddle shift, 18-inch alloys. View specs of the Volvo S60","Accessories Electric leather seats, multimedia head unit/internet connectivity, Volvo safety and intellisafe, Apple CarPlay, reverse camera/sensor, front/rear dc.Accessories Agent 5 years warranty.Accessories 12.3"" Portrait Infotainment. Apple CarPlay / Android Auto. 2 x electric seats. Panoramic glass roof. R-design pack with 18"" alloy wheels.","Description Ultra smooth drive, travel in luxury and style in this extremely well-maintained Wearnes unit. Reliable with great performance yet spacious & luxurious interior. 100% loan n high trade in available, call for a no obligation test drive n viewing today!Description Promotional banks interest rates. Immediate ownership transfer. Best best trade in offers, no hassle transaction, we will suits your preferences. No hidden cost. Full refund policy. Guarantee good condition car and good deal.Description 1 Owner. Fully maintained by Wearnes. 2.0 Turbo 188bhp 300nm. 0-100kmh in 7.1 secs. 8-speed auto. Sporty R-design pack. Very well maintained. Active lane assist, adaptive cruise control, anti-collision, reverse camera, Apple CarPlay/Android Auto. Keyless entry. Digital driver display and infotainment. Good value European sedan with low depreciation! Trade-in available. Flexi-loan.",3.101057506283581,4.0,1,0,0,0,1,0,0,0,0,0,0,0
1579,Volvo S60 T4 R-Design ,112000.0,12900.0,88000.0,890.0,41457.0,47765.0,1534.0,132.0,"Features 1.6l 4 cylinders turbocharged engine, 177 Bhp, 6 speed powershift transmission, ABS, ebd, dstc, airbags, cruise control, keyless entry/start/stop. View specs of the Volvo S60 (2010-2014)",Accessories Leather electric seats. Built in audio system with steering controls. Retractable side mirrors.,Description R design edition. Agent unit. New leather seats. STA evaluation available. 100% loan with lowest interest rate. High trade in value! Contact our friendly sales for viewing / test drive today!,11.246262985735635,12.0,1,0,0,0,1,0,0,0,0,0,0,0
1580,Volvo S60 T5,89844.0,14540.0,69000.0,1176.0,41588.5,38015.0,1557.0,180.0,"Features 2.0l turbocharged engine, 241bhp, auto transmission, 6 airbags, cruise-control, auto headlights & keyless ignition. View specs of the Volvo S60 (2014-2019)Features Volvo S60 T5 automatic. View specs of the Volvo S60 (2014-2019)","Accessories Electric/memory seats, Bluetooth interface, retractable sidemirrors, multi-control steering with paddle shifts & knockdown rear seats.Accessories Leather Seats.","Description Pristine condition! 1 owner only! Agent unit! Full serviced at Volvo! Park under shelter all day! 100% loan available from 2.28% p.A! 1 to 1 exchange without cash top up! Hurry and call our friendly sales adviser for more information before it's sold! Best price guaranteed!Description 1 owner. Very good condition, regularly serviced at Volvo agent.",4.894208191215087,5.5,1,0,0,0,1,0,0,0,0,0,0,0
1581,Volvo S60 T5 R-Design Sunroof,170000.0,19890.0,27000.0,1176.0,59501.0,35001.0,1605.0,187.0,"Features Powerful 4 cylinders inline 16 valve turbocharged engine, 8 speed transmission producing 250bhp and 350nm. Multi steering control, keyless entry/start View specs of the Volvo S60 (2019-2021)","Accessories 18 BBS rims, daytime running lights, dual front side mounted, airbags front and rear, head airbags, traction control, lane departure, Sunroof, ABS.","Description Preowned with low mileage for peace of mind! Accident free guaranteed! Powerful drive whilst having superb petrol saving capabilities! High NCAP rating as one of t he safest car design! Own speed, cost saving and safety in one car! Call now to view today! No agents or consignment required, trade in welcome thanks.",2.6353040816260465,4.0,1,0,0,0,1,0,0,0,0,0,0,0
